"fname","group","tot_dist","var_dist","frames_tracked"
"15_2A_11","before the drop",26.238,1.02535569655172,30
"15_2A_13","after the drop",26.254,1.7662363954023,30
"15_2A_13","before the drop",32.657,1.46233259885057,30
"15_2A_15","after the drop",25.54,0.727338091954023,30
"15_2A_15","before the drop",24.141,0.838525251724138,30
"15_2A_17","after the drop",30.582,0.912680455172414,30
"15_2A_17","before the drop",4.942,0.238189029885057,30
"15_2C_05","after the drop",44.652,1.8162408,30
"15_2C_05","before the drop",31.631,2.17466603333333,30
"15_2C_07","after the drop",30.569,4.95847086091954,30
"15_2C_07","before the drop",50.58,2.94468786206897,30
"15_2C_09","after the drop",16.323,4.65308298965517,30
"15_2C_09","before the drop",27.223,0.969488736781609,30
"15_2C_11","after the drop",49.542,2.6073948,30
"15_2C_11","before the drop",35.274,2.09385513103448,30
"15_2C_13","after the drop",2.95,0.0754970574712644,30
"15_2C_13","before the drop",16.519,0.306615550574713,30
"15_2C_15","after the drop",4.202,0.103647995402299,30
"15_2C_15","before the drop",28.022,0.783128202298851,30
"15_2C_17","after the drop",20.158,2.89396034022989,30
"15_2C_17","before the drop",34.523,1.01770328850575,30
"15_2D_05","after the drop",5.388,0.114003765517241,30
"15_2D_05","before the drop",16.12,2.23274650574713,30
"15_2D_07","after the drop",5.458,0.134401788505747,30
"15_2D_07","before the drop",0.182,0.00110413333333333,30
"15_2D_09","after the drop",19.502,3.05430523678161,30
"15_2D_09","before the drop",17.494,1.49571694712644,30
"15_2D_11","after the drop",3.389,0.154936102298851,30
"15_2D_11","before the drop",11.168,1.67350385747126,30
"15_4A_05","after the drop",55.704,3.0816752,30
"15_4A_05","before the drop",68.074,5.77904274022988,30
"15_4A_07","after the drop",73.163,8.0986999091954,30
"15_4A_07","before the drop",78.301,3.60589286091954,30
"15_4A_09","after the drop",25.287,2.91972133448276,30
"15_4A_09","before the drop",68.685,3.39693618965517,30
"15_5B_05","after the drop",17.701,0.26948361954023,30
"15_5B_05","before the drop",31.309,3.23889458505747,30
"15_5B_07","after the drop",13.567,0.710519081609195,30
"15_5B_07","before the drop",11.771,0.351516998850575,30
"15_5B_09","after the drop",4.21,0.108197402298851,30
"15_5B_09","before the drop",5.355,0.155273706896552,30
"15_5B_11","after the drop",0.594,0.00762430344827586,30
"15_5B_11","before the drop",0.182,0.00110413333333333,30
"15_5B_13","after the drop",1.471,0.0721280333333333,30
"15_5B_13","before the drop",1.469,0.0222092057471264,30
"15_5B_15","after the drop",1.743,0.0286617482758621,30
"15_5B_15","before the drop",2.768,0.0548597195402299,30
"15_5B_17","after the drop",7.12,0.107591816091954,30
"15_5B_17","before the drop",16.516,0.469194533333333,30
"15_5D_05","after the drop",33.217,0.565661633333333,30
"15_5D_05","before the drop",32.153,0.878151081609195,30
"15_5D_07","after the drop",32.248,1.93837144367816,30
"15_5D_07","before the drop",45.602,3.31957427126437,30
"15_5D_09","after the drop",7.25,0.727017126436782,30
"15_5D_09","before the drop",6.69,0.220451931034483,30
"15_5D_11","after the drop",10.325,0.942912557471265,30
"15_5D_11","before the drop",17.167,0.32863521954023,30
"15_5D_13","after the drop",16.891,0.828971964367816,30
"15_5D_13","before the drop",14.398,0.251105443678161,30
"15_5D_15","after the drop",1.806,0.0938016827586207,30
"15_5D_15","before the drop",0.759,0.0119603551724138,30
"15_5D_17","after the drop",0.44,0.00321498850574713,30
"15_5D_17","before the drop",3.781,0.115567343678161,30
"15_6D_05","after the drop",13.572,0.49221555862069,30
"15_6D_05","before the drop",32.111,0.750779826436782,30
"15_6D_07","after the drop",39.074,2.79482184367816,30
"15_6D_07","before the drop",64.363,2.84692046091954,30
"15_6D_09","after the drop",31.389,1.6132942862069,30
"15_6D_09","before the drop",37.454,0.945632671264368,30
"15_6D_11","after the drop",28.942,1.70498571954023,30
"15_6D_11","before the drop",42.394,2.31954894712644,30
"15_6D_13","after the drop",6.65,0.215921816091954,30
"15_6D_13","before the drop",58.977,2.60632264482759,30
"15_6D_15","after the drop",0,0,30
"15_6D_15","before the drop",1.217,0.0120690816091954,30
"15_6D_17","after the drop",0.288,0.0027648,30
"15_6D_17","before the drop",2.792,0.140858822988506,30
"16_4B_05","after the drop",34.407,0.900814368965517,30
"16_4B_05","before the drop",21.194,0.431089705747126,30
"16_4B_07","after the drop",47.961,1.93636966551724,30
"16_4B_07","before the drop",58.45,2.51224450574713,30
"16_4B_09","after the drop",44.115,1.55249184482759,30
"16_4B_09","before the drop",34.913,0.862577012643678,30
"16_4B_11","after the drop",42.027,3.42518692068965,30
"16_4B_11","before the drop",14.592,0.521233420689655,30
"16_4B_13","after the drop",17.352,0.996723075862069,30
"16_4B_13","before the drop",25.835,1.18717455747126,30
"16_4B_15","after the drop",0.258,0.0022188,30
"16_4B_15","before the drop",4.436,0.212689567816092,30
"16_5A_05","after the drop",32.786,1.77920818850575,30
"16_5A_05","before the drop",28.901,1.40625961954023,30
"16_5A_07","after the drop",39.82,1.68489588505747,30
"16_5A_07","before the drop",31.146,0.898312027586207,30
"16_5A_09","after the drop",44.174,1.77835811954023,30
"16_5A_09","before the drop",46.707,1.14249505862069,30
"16_5A_11","after the drop",31.023,1.07378664482759,30
"16_5A_11","before the drop",39.341,1.30137361954023,30
"16_5A_13","after the drop",50.845,1.59551593678161,30
"16_5A_13","before the drop",96.556,5.15616232643678,30
"16_5A_15","after the drop",54.867,2.12570616206897,30
"16_5A_15","before the drop",82.85,2.67748395402299,30
"16_5A_17","after the drop",55.696,2.5617643954023,30
"16_5A_17","before the drop",57.677,4.41485377126437,30
"17_1D_05","after the drop",47.843,1.39117025402299,30
"17_1D_05","before the drop",53.332,1.46323889195402,30
"17_1D_07","after the drop",18.492,0.447619420689655,30
"17_1D_07","before the drop",33.077,0.590134116091954,30
"17_1D_09","after the drop",4.8,0.134174068965517,30
"17_1D_09","before the drop",5.674,0.287153774712644,30
"17_1D_11","after the drop",4.322,0.249358478160919,30
"17_1D_11","before the drop",0,0,30
"17_2B_05","after the drop",16.172,0.636355167816092,30
"17_2B_05","before the drop",18.154,0.470983774712644,30
"17_2B_07","after the drop",31.592,1.72695523678161,30
"17_2B_07","before the drop",33.991,1.95562141264368,30
"17_2B_09","after the drop",16.267,0.528382598850575,30
"17_2B_09","before the drop",25.403,0.895581012643678,30
"17_2B_11","after the drop",43.423,2.98008563333333,30
"17_2B_11","before the drop",41.842,2.68655565057471,30
"17_2B_13","after the drop",23.597,2.36104315057471,30
"17_2B_13","before the drop",50.395,2.26476883333333,30
"17_2B_15","after the drop",28.572,1.54694804137931,30
"17_2B_15","before the drop",41.975,4.19075559195402,30
"17_2B_17","after the drop",6.469,0.484387964367816,30
"17_2B_17","before the drop",17.165,1.32306214367816,30
"18_4A_05","after the drop",19.836,1.13201809655172,30
"18_4A_05","before the drop",15.803,0.481875564367816,30
"18_4A_07","after the drop",46.789,0.998506240229885,30
"18_4A_07","before the drop",65.216,4.70822667126437,30
"18_4A_11","after the drop",24.817,0.944093702298851,30
"18_4A_11","before the drop",45.975,2.85742543103448,30
"18_4A_13","after the drop",29.563,2.11382928850575,30
"18_4A_13","before the drop",16.314,0.593386096551724,30
"18_4A_15","after the drop",21.664,1.02553901609195,30
"18_4A_15","before the drop",57.068,3.2278264091954,30
"18_4A_17","after the drop",37.087,2.17266997816092,30
"18_4A_17","before the drop",47.575,2.54387166091954,30
"18_5B_05","after the drop",26.539,1.0896978954023,30
"18_5B_05","before the drop",23.188,0.492403236781609,30
"18_5B_07","after the drop",38.085,1.74639901724138,30
"18_5B_07","before the drop",21.777,0.557211196551724,30
"18_5B_11","after the drop",23.325,0.883237844827586,30
"18_5B_11","before the drop",25.766,1.46439736091954,30
"18_5B_13","after the drop",13.431,0.462416079310345,30
"18_5B_13","before the drop",26.007,1.95048843793103,30
"18_5D_05","after the drop",31.135,0.54354441954023,30
"18_5D_05","before the drop",68.149,1.67624306781609,30
"18_5D_07","after the drop",49.4,2.10690154022988,30
"18_5D_07","before the drop",50.361,1.61509021724138,30
"18_5D_11","after the drop",0.258,0.00107114482758621,30
"18_5D_11","before the drop",0,0,30
"18_5D_13","after the drop",23.924,2.22712184367816,30
"18_5D_13","before the drop",32.615,3.06046200574713,30
"18_5D_15","after the drop",13.113,0.391260713793103,30
"18_5D_15","before the drop",34.513,1.20742059885057,30
"18_6C_05","after the drop",7.446,0.0590116137931034,30
"18_6C_05","before the drop",8.524,0.129295498850575,30
"18_6C_07","after the drop",9.471,1.38716221724138,30
"18_6C_07","before the drop",11.066,0.783037636781609,30
"18_6C_11","after the drop",0.258,0.00107114482758621,30
"18_6C_11","before the drop",2.224,0.0746788091954023,30
"18_6C_13","after the drop",1.2,0.0167144137931035,30
"18_6C_13","before the drop",6.582,0.1338028,30
"18_6C_15","after the drop",3.107,0.295287702298851,30
"18_6C_15","before the drop",2.533,0.028208116091954,30
"18_6C_17","after the drop",0.516,0.00198926896551724,30
"18_6C_17","before the drop",4.441,0.0984015505747126,30
"19_1A_05","after the drop",42.586,2.19267453333333,30
"19_1A_05","before the drop",61.52,3.80793574712644,30
"19_1A_07","after the drop",34.963,1.68673880574713,30
"19_1A_07","before the drop",34.436,2.33028163678161,30
"19_1A_09","after the drop",33.715,3.59437393678161,30
"19_1A_09","before the drop",29.422,2.39239289195402,30
"19_1A_11","after the drop",31.254,2.25220237241379,30
"19_1A_11","before the drop",46.128,5.0313972137931,30
"19_1A_13","after the drop",18.651,1.70033580344828,30
"19_1A_13","before the drop",31.422,2.89669390344828,30
"19_1A_15","after the drop",0.933,0.0162052655172414,30
"19_1A_15","before the drop",5.148,0.153194731034483,30
"19_1A_17","after the drop",1.032,0.0182859724137931,30
"19_1A_17","before the drop",2.499,0.065120975862069,30
"19_1D_05","after the drop",28.687,0.833094805747126,30
"19_1D_05","before the drop",88.359,4.22159552758621,30
"19_1D_07","after the drop",43.329,1.76936421724138,30
"19_1D_07","before the drop",59.868,2.97948569655172,30
"19_1D_09","after the drop",2.979,0.270459527586207,30
"19_1D_09","before the drop",0.417,0.00323409310344828,30
"19_1D_11","after the drop",1.213,0.0235570126436782,30
"19_1D_11","before the drop",1.322,0.038176616091954,30
"19_1D_13","after the drop",0,0,30
"19_1D_13","before the drop",0,0,30
"19_1D_15","after the drop",4.971,0.648843803448276,30
"19_1D_15","before the drop",1.203,0.0241662310344828,30
"19_1D_17","after the drop",7.484,0.258592326436782,30
"19_1D_17","before the drop",21.278,0.941112409195402,30
"19_2A_05","after the drop",16.092,0.197523075862069,30
"19_2A_05","before the drop",18.547,0.211126667816092,30
"19_2A_07","after the drop",61.544,2.07795991264368,30
"19_2A_07","before the drop",40.403,1.5266319091954,30
"19_2A_09","after the drop",37.236,4.15101216551724,30
"19_2A_09","before the drop",23.559,0.543571182758621,30
"19_2A_11","after the drop",48.542,1.71882275402299,30
"19_2A_11","before the drop",46.247,1.78502404712644,30
"19_3A_05","after the drop",9.145,0.0547320057471264,30
"19_3A_05","before the drop",14.04,0.476259517241379,30
"19_3A_07","after the drop",0,0,30
"19_3A_07","before the drop",0.311,0.00160486091954023,30
"19_3A_09","after the drop",7.096,0.49638611954023,30
"19_3A_09","before the drop",3.825,0.123742120689655,30
"19_3A_11","after the drop",1.167,0.0167972655172414,30
"19_3A_11","before the drop",0.387,0.00154933448275862,30
"19_3A_13","after the drop",2.55,0.0470804137931035,30
"19_3A_13","before the drop",5.184,0.0666494068965517,30
"19_3A_15","after the drop",2.512,0.13333847816092,30
"19_3A_15","before the drop",0.129,0.0005547,30
"19_3A_17","after the drop",7.458,0.354365972413793,30
"19_3A_17","before the drop",10.606,0.398105016091954,30
"20_5B_05","after the drop",18.365,0.326006902298851,30
"20_5B_05","before the drop",42.146,3.27523605057471,30
"20_5B_07","after the drop",30.343,0.987922943678161,30
"20_5B_07","before the drop",30.221,1.76113327471264,30
"20_5B_09","after the drop",15.649,1.25641024022989,30
"20_5B_09","before the drop",12.5,0.50325616091954,30
"20_5B_11","after the drop",0.676,0.00578474022988506,30
"20_5B_11","before the drop",0,0,30
"20_5B_13","after the drop",0,0,30
"20_5B_13","before the drop",0,0,30
"20_5B_15","after the drop",0,0,30
"20_5B_15","before the drop",0.723,0.00800285172413793,30
"20_5B_17","after the drop",0.129,0.0005547,30
"20_5B_17","before the drop",1.396,0.00693032643678161,30
"20_6A_05","after the drop",56.539,3.00781396436782,30
"20_6A_05","before the drop",49.123,2.77255687471264,30
"20_6A_07","after the drop",30.902,1.94364861609195,30
"20_6A_07","before the drop",56.443,3.19416611609195,30
"20_6A_09","after the drop",9.845,0.360786350574713,30
"20_6A_09","before the drop",0,0,30
"20_6B_05","after the drop",21.665,0.465994695402299,30
"20_6B_05","before the drop",28.007,1.75079287471264,30
"20_6B_07","after the drop",10.705,0.272287591954023,30
"20_6B_07","before the drop",40.545,4.20341612068966,30
"20_6B_09","after the drop",10.006,1.31398405057471,30
"20_6B_09","before the drop",4.57,0.187106022988506,30
"20_6B_11","after the drop",7.441,0.175686654022989,30
"20_6B_11","before the drop",10.421,2.06560679195402,30
"20_6B_13","after the drop",1.51,0.0593346436781609,30
"20_6B_13","before the drop",0,0,30
"21_1D_05","after the drop",68.732,2.70411392643678,30
"21_1D_05","before the drop",42.022,1.68644144367816,30
"21_1D_07","after the drop",11.755,0.378855109195402,30
"21_1D_07","before the drop",19.975,0.641859385057471,30
"21_1D_09","after the drop",10.118,0.587608133333333,30
"21_1D_09","before the drop",6.295,0.251054833333333,30
"21_1D_11","after the drop",0,0,30
"21_1D_11","before the drop",0.258,0.00107114482758621,30
"21_1D_13","after the drop",12.004,0.36217936091954,30
"21_1D_13","before the drop",12.874,0.637117636781609,30
"21_1D_15","after the drop",2.709,0.104604493103448,30
"21_1D_15","before the drop",18.619,0.528887343678161,30
"21_1D_17","after the drop",9.913,0.680622391954023,30
"21_1D_17","before the drop",0.258,0.0022188,30
"21_2B_05","after the drop",56.727,3.01390457586207,30
"21_2B_05","before the drop",32.378,1.11529737471264,30
"21_2B_07","after the drop",42.037,2.70753211609195,30
"21_2B_07","before the drop",80.924,4.72985742988506,30
"21_2B_09","after the drop",30.085,0.941813936781609,30
"21_2B_09","before the drop",23.288,0.919094064367816,30
"21_2B_11","after the drop",38.987,3.07917197816092,30
"21_2B_11","before the drop",30.96,0.865723172413793,30
"21_2B_13","after the drop",35.509,1.20932396436782,30
"21_2B_13","before the drop",30.074,0.842416671264368,30
"21_2B_15","after the drop",20.524,1.14324556781609,30
"21_2B_15","before the drop",35.962,4.19818447816092,30
"21_2B_17","after the drop",40.787,1.05062418505747,30
"21_2B_17","before the drop",58.271,1.40001286091954,30
"21_3A_05","after the drop",14.362,0.0664104781609195,30
"21_3A_05","before the drop",25.543,0.742736529885057,30
"21_3A_07","after the drop",14.801,0.539492585057471,30
"21_3A_07","before the drop",30.364,1.65939467126437,30
"21_3A_09","after the drop",2.069,0.0955047229885057,30
"21_3A_09","before the drop",8.833,0.403365150574713,30
"21_3A_11","after the drop",47.302,2.82242323678161,30
"21_3A_11","before the drop",20.947,1.08684039195402,30
"21_3A_13","after the drop",9.546,0.386469131034483,30
"21_3A_13","before the drop",26.883,2.91966292068965,30
"21_3A_15","after the drop",5.638,0.246835650574713,30
"21_3A_15","before the drop",26.006,1.87181142988506,30
"21_3A_17","after the drop",26.904,1.35008795862069,30
"21_3A_17","before the drop",30.783,0.644547334482759,30
"21_4A_05","after the drop",1.039,0.00562520574712644,30
"21_4A_05","before the drop",1.479,0.00664159655172414,30
"21_4A_07","after the drop",2.061,0.0617295275862069,30
"21_4A_07","before the drop",0.129,0.0005547,30
"21_4A_09","after the drop",4.736,0.174419912643678,30
"21_4A_09","before the drop",10.591,0.588975205747126,30
"21_4A_11","after the drop",6.179,0.197054722988506,30
"21_4A_11","before the drop",12.927,0.740239472413793,30
"21_4A_13","after the drop",6.416,0.17472736091954,30
"21_4A_13","before the drop",14.376,0.602542786206897,30
"21_4A_15","after the drop",26.961,1.60164394137931,30
"21_4A_15","before the drop",39.156,3.99327782068966,30
"21_4A_17","after the drop",31.204,1.16555605057471,30
"21_4A_17","before the drop",36.697,1.93451680574713,30
"21_4B_05","after the drop",17.733,0.235814713793103,30
"21_4B_05","before the drop",15.743,0.28890246091954,30
"21_4B_07","after the drop",1.311,0.015814975862069,30
"21_4B_07","before the drop",3.174,0.0624285793103448,30
"21_4B_09","after the drop",0.658,0.0144321333333333,30
"21_4B_09","before the drop",0.982,0.0321441333333333,30
"21_4B_11","after the drop",2.305,0.026597867816092,30
"21_4B_11","before the drop",3.358,0.11213047816092,30
"21_4B_13","after the drop",0.258,0.00107114482758621,30
"21_4B_13","before the drop",6.215,0.280974074712644,30
"21_4B_15","after the drop",0,0,30
"21_4B_15","before the drop",6.994,0.846448257471264,30
"21_4B_17","after the drop",0.129,0.0005547,30
"21_4B_17","before the drop",0.129,0.0005547,30
"21_4C_05","after the drop",20.449,0.257692722988506,30
"21_4C_05","before the drop",21.373,0.294398943678161,30
"21_4C_07","after the drop",9.423,0.226189679310345,30
"21_4C_07","before the drop",10.136,0.695512464367816,30
"21_4C_09","after the drop",19.476,1.84257623448276,30
"21_4C_09","before the drop",19.734,1.21888837241379,30
"21_4C_11","after the drop",16.908,0.814963972413793,30
"21_4C_11","before the drop",39.937,4.31689446091954,30
"21_4C_13","after the drop",38.808,2.08525659310345,30
"21_4C_13","before the drop",32.892,1.40640148965517,30
"21_4C_15","after the drop",18.15,0.467735448275862,30
"21_4C_15","before the drop",31.917,1.41772574827586,30
"21_4C_17","after the drop",64.972,2.94981744367816,30
"21_4C_17","before the drop",55.459,3.2905198954023,30
"21_4D_05","after the drop",7.731,0.0213030448275862,30
"21_4D_05","before the drop",13.591,0.241081757471264,30
"21_4D_07","after the drop",2.937,0.187455886206897,30
"21_4D_07","before the drop",4.297,0.0872608747126437,30
"21_4D_09","after the drop",8.028,1.02318528275862,30
"21_4D_09","before the drop",0.258,0.0022188,30
"21_4D_11","after the drop",0.129,0.0005547,30
"21_4D_11","before the drop",8.258,0.570463581609195,30
"21_4D_13","after the drop",39.829,3.86454858505747,30
"21_4D_13","before the drop",23.812,0.795145995402299,30
"21_4D_15","after the drop",32.861,2.25857555057471,30
"21_4D_15","before the drop",29.698,1.07155468505747,30
"21_4D_17","after the drop",7.232,0.980651236781609,30
"21_4D_17","before the drop",13.355,1.41118855747126,30
"21_5C_05","after the drop",21.18,0.762864482758621,30
"21_5C_05","before the drop",21.619,0.469782240229885,30
"21_5C_07","after the drop",8.132,0.455924547126437,30
"21_5C_07","before the drop",0.44,0.00321498850574713,30
"21_5C_09","after the drop",5.46,0.229158896551724,30
"21_5C_09","before the drop",20.086,1.89944853333333,30
"21_5C_11","after the drop",4.468,0.111849581609195,30
"21_5C_11","before the drop",14.993,1.6767890816092,30
"21_5C_13","after the drop",0.954,0.00870182068965517,30
"21_5C_13","before the drop",2.954,0.0525271540229885,30
"21_5C_15","after the drop",0.129,0.0005547,30
"21_5C_15","before the drop",4.572,0.223351696551724,30
"21_5C_17","after the drop",6.449,0.397521550574713,30
"21_5C_17","before the drop",5.877,0.218573403448276,30
"21_5D_05","after the drop",20.536,0.774770947126437,30
"21_5D_05","before the drop",23.936,0.262514947126437,30
"21_5D_07","after the drop",11.398,0.230011650574713,30
"21_5D_07","before the drop",14.948,1.33305985747126,30
"21_5D_09","after the drop",0.258,0.0022188,30
"21_5D_09","before the drop",1.213,0.0109327367816092,30
"21_5D_11","after the drop",0.676,0.0103661195402299,30
"21_5D_11","before the drop",14.592,2.95096273103448,30
"21_5D_13","after the drop",5.928,0.607496110344828,30
"21_5D_13","before the drop",16.087,1.22677977126437,30
"21_5D_15","after the drop",0,0,30
"21_5D_15","before the drop",4.007,0.204777771264368,30
"21_5D_17","after the drop",1.102,0.0404801333333333,30
"21_5D_17","before the drop",0.698,0.00287751264367816,30
"21_6A_05","after the drop",19.436,0.326674740229885,30
"21_6A_05","before the drop",32.562,2.7665068,30
"21_6A_07","after the drop",33.453,1.99811995517241,30
"21_6A_07","before the drop",34.382,1.36370351264368,30
"21_6A_09","after the drop",8.692,0.316609788505747,30
"21_6A_09","before the drop",32.779,3.38163251609195,30
"21_6A_11","after the drop",1.048,0.0176782712643678,30
"21_6A_11","before the drop",2.241,0.0338107,30
"21_6A_13","after the drop",16.643,1.56077397816092,30
"21_6A_13","before the drop",13.959,0.808288837931034,30
"21_6A_15","after the drop",2.141,0.0285945850574713,30
"21_6A_15","before the drop",4.697,0.655262391954023,30
"21_6A_17","after the drop",0.753,0.00966443793103448,30
"21_6A_17","before the drop",0,0,30
"21_6B_05","after the drop",47.102,2.68745323678161,30
"21_6B_05","before the drop",22.525,0.546002902298851,30
"21_6B_07","after the drop",7.258,0.743826754022988,30
"21_6B_07","before the drop",26.82,1.1669084137931,30
"21_6B_09","after the drop",3.829,0.124910791954023,30
"21_6B_09","before the drop",5.563,0.180822736781609,30
"21_6B_11","after the drop",7.919,0.376646447126437,30
"21_6B_11","before the drop",14.976,0.778474993103448,30
"21_6B_13","after the drop",17.773,0.608440047126437,30
"21_6B_13","before the drop",8.052,0.438495351724138,30
"21_6B_15","after the drop",12.337,0.797227564367816,30
"21_6B_15","before the drop",39.998,1.7693144091954,30
"21_6B_17","after the drop",0,0,30
"21_6B_17","before the drop",0.182,0.00110413333333333,30
"21_6C_05","after the drop",23.977,1.90783777126437,30
"21_6C_05","before the drop",14.171,0.180518240229885,30
"21_6C_07","after the drop",14.978,0.940313650574713,30
"21_6C_07","before the drop",12.582,0.389553213793103,30
"21_6C_09","after the drop",1.166,0.0110399126436782,30
"21_6C_09","before the drop",0.493,0.00257887471264368,30
"21_6C_11","after the drop",3.916,0.0764803264367816,30
"21_6C_11","before the drop",0.387,0.00154933448275862,30
"22_1A_05","after the drop",13.246,0.254472188505747,30
"22_1A_05","before the drop",29.171,1.20252741264368,30
"22_1A_07","after the drop",43.211,1.60111251609195,30
"22_1A_07","before the drop",13.325,0.849283798850575,30
"22_1A_09","after the drop",0.387,0.00269698965517241,30
"22_1A_09","before the drop",1.298,0.0198632367816092,30
"22_1A_11","after the drop",0,0,30
"22_1A_11","before the drop",1.7,0.0649225057471264,30
"22_1A_13","after the drop",30.113,1.30951301264368,30
"22_1A_13","before the drop",38.492,1.76766985747126,30
"22_1A_15","after the drop",22.344,0.669528027586207,30
"22_1A_15","before the drop",21.518,0.91336771954023,30
"22_1A_17","after the drop",6.136,0.165041774712644,30
"22_1A_17","before the drop",6.403,0.0974677022988506,30
"22_1B_05","after the drop",14.014,0.154632395402299,30
"22_1B_05","before the drop",23.845,0.60664117816092,30
"22_1B_07","after the drop",75.162,1.51560548965517,30
"22_1B_07","before the drop",90.626,2.76978322298851,30
"22_1B_09","after the drop",35.189,1.92149396436782,30
"22_1B_09","before the drop",58.701,3.86509980344828,30
"22_1B_11","after the drop",53.29,3.49058216091954,30
"22_1B_11","before the drop",29.244,1.00096375172414,30
"22_1B_13","after the drop",60.939,1.63921214827586,30
"22_1B_13","before the drop",49.704,2.23391768275862,30
"22_1B_15","after the drop",46.844,2.35390570574713,30
"22_1B_15","before the drop",20.292,0.783364868965517,30
"22_1B_17","after the drop",22.432,2.10948123678161,30
"22_1B_17","before the drop",36.343,2.66707901264368,30
"22_1D_05","after the drop",11.003,0.0713243229885057,30
"22_1D_05","before the drop",31.539,1.88085407931034,30
"22_1D_07","after the drop",12.579,3.12229532068965,30
"22_1D_07","before the drop",3.226,0.0826883264367816,30
"22_1D_09","after the drop",32.645,1.7342246954023,30
"22_1D_09","before the drop",21.786,1.01640375172414,30
"22_1D_11","after the drop",22.35,1.72779544827586,30
"22_1D_11","before the drop",32.44,1.74901340229885,30
"22_1D_13","after the drop",57.989,2.52061741264368,30
"22_1D_13","before the drop",32.453,1.9274799091954,30
"22_1D_15","after the drop",13.153,0.842588391954023,30
"22_1D_15","before the drop",30.207,3.68117747241379,30
"22_2A_05","after the drop",16.929,0.501568148275862,30
"22_2A_05","before the drop",13.866,0.342483268965517,30
"22_2A_07","after the drop",10.886,1.64949211954023,30
"22_2A_07","before the drop",1.064,0.0377365333333333,30
"22_2A_09","after the drop",0,0,30
"22_2A_09","before the drop",0.182,0.00110413333333333,30
"22_2A_11","after the drop",3.776,0.0851965333333333,30
"22_2A_11","before the drop",4.967,0.231012185057471,30
"22_2A_13","after the drop",6.07,0.348390367816092,30
"22_2A_13","before the drop",5.799,0.60628145862069,30
"22_2A_15","after the drop",0.258,0.0022188,30
"22_2A_15","before the drop",9.465,0.681371086206897,30
"22_2A_17","after the drop",5.193,0.290324575862069,30
"22_2A_17","before the drop",7.662,0.416186662068965,30
"22_2B_05","after the drop",13.172,0.0701764091954023,30
"22_2B_05","before the drop",22.079,0.387173136781609,30
"22_2B_07","after the drop",12.708,0.683091903448276,30
"22_2B_07","before the drop",23.154,2.15064388965517,30
"22_2B_09","after the drop",9.758,0.172859167816092,30
"22_2B_09","before the drop",19.005,1.13581198275862,30
"22_2B_11","after the drop",29.131,2.62539341264368,30
"22_2B_11","before the drop",25.444,0.819075085057471,30
"22_2B_13","after the drop",5.965,0.0802202816091954,30
"22_2B_13","before the drop",17.696,0.221977085057471,30
"22_2B_15","after the drop",24.334,0.627641154022988,30
"22_2B_15","before the drop",11.613,0.102596368965517,30
"22_2B_17","after the drop",4.274,0.110464602298851,30
"22_2B_17","before the drop",3.979,0.0403342402298851,30
"22_2D_05","after the drop",12.068,0.0866679954022989,30
"22_2D_05","before the drop",12.39,0.169486068965517,30
"22_2D_07","after the drop",0.827,0.00781584022988506,30
"22_2D_07","before the drop",5.387,0.0951972885057471,30
"22_2D_09","after the drop",0.774,0.00964030344827586,30
"22_2D_09","before the drop",1.114,0.0163678436781609,30
"22_2D_11","after the drop",1.618,0.0216475126436782,30
"22_2D_11","before the drop",16.242,0.946069420689655,30
"22_2D_13","after the drop",9.022,1.3623524091954,30
"22_2D_13","before the drop",8.223,0.368090575862069,30
"22_2D_15","after the drop",2.671,0.0497628609195402,30
"22_2D_15","before the drop",0.774,0.014230924137931,30
"22_2D_17","after the drop",9.681,0.254937803448276,30
"22_2D_17","before the drop",21.687,0.776201265517241,30
"22_3A_05","after the drop",8.089,0.0188347229885057,30
"22_3A_05","before the drop",11.712,0.0730304551724138,30
"22_3A_07","after the drop",5.739,0.368376631034483,30
"22_3A_07","before the drop",1.76,0.0377916781609195,30
"22_3A_09","after the drop",0.516,0.00543223448275862,30
"22_3A_09","before the drop",1.131,0.0140211827586207,30
"22_3A_11","after the drop",0,0,30
"22_3A_11","before the drop",1.518,0.0644534896551724,30
"22_3A_13","after the drop",11.598,0.767976317241379,30
"22_3A_13","before the drop",12.077,0.652437150574713,30
"22_4B_05","after the drop",7.078,0.149027236781609,30
"22_4B_05","before the drop",5.774,0.0608593609195402,30
"22_4B_07","after the drop",0,0,30
"22_4B_07","before the drop",1.425,0.0561575689655172,30
"22_4B_09","after the drop",5.121,0.786479182758621,30
"22_4B_09","before the drop",0.787,0.0147917022988506,30
"22_4B_11","after the drop",13.995,0.46128674137931,30
"22_4B_11","before the drop",18.22,1.0874307816092,30
"22_4B_13","after the drop",9.007,0.986766736781609,30
"22_4B_13","before the drop",1.032,0.0159906620689655,30
"22_4B_15","after the drop",1.419,0.0372796655172414,30
"22_4B_15","before the drop",0,0,30
"22_4B_17","after the drop",3.083,0.165793081609195,30
"22_4B_17","before the drop",0.258,0.00107114482758621,30
"22_5D_05","after the drop",40.158,1.20695445517241,30
"22_5D_05","before the drop",20.228,0.532049305747126,30
"22_5D_07","after the drop",12.006,0.346297406896552,30
"22_5D_07","before the drop",0.258,0.00107114482758621,30
"22_5D_09","after the drop",42.391,0.527752929885058,30
"22_5D_09","before the drop",30.042,2.02917148965517,30
"22_5D_11","after the drop",43.397,2.60596128850575,30
